ticker,valid_date,yes_settlement,nws_t24_forecast_high_f,nws_t24_forecast_low_f,nws_t24_precip_prob,nws_t24_humidity_pct,nws_t12_forecast_high_f,nws_t12_forecast_low_f,nws_t12_precip_prob,nws_t12_humidity_pct,nws_t6_forecast_high_f,nws_t6_forecast_low_f,nws_t6_precip_prob,nws_t6_humidity_pct,nws_t3_forecast_high_f,nws_t3_forecast_low_f,nws_t3_precip_prob,nws_t3_humidity_pct,ow_t24_forecast_high_f,ow_t24_forecast_low_f,ow_t24_precip_prob,ow_t24_humidity_pct,ow_t12_forecast_high_f,ow_t12_forecast_low_f,ow_t12_precip_prob,ow_t12_humidity_pct,ow_t6_forecast_high_f,ow_t6_forecast_low_f,ow_t6_precip_prob,ow_t6_humidity_pct,ow_t3_forecast_high_f,ow_t3_forecast_low_f,ow_t3_precip_prob,ow_t3_humidity_pct,day_of_year,month,clim_mean_high,clim_std_high
HIGHNY-24JUL31-B88.5,2024-08-01,1,79.74,79.74,,,79.74,79.74,,,79.74,79.74,,,79.74,79.74,,,79.74,79.74,,,79.74,79.74,,,79.74,79.74,,,79.74,79.74,,,214.0,8.0,83.0,6.0
HIGHNY-24JUL31-B90.5,2024-08-01,0,79.74,79.74,,,79.74,79.74,,,79.74,79.74,,,79.74,79.74,,,79.74,79.74,,,79.74,79.74,,,79.74,79.74,,,79.74,79.74,,,214.0,8.0,83.0,6.0
HIGHNY-24AUG01-T89,2024-08-02,0,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,215.0,8.0,83.0,6.0
HIGHNY-24AUG01-B89.5,2024-08-02,0,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,215.0,8.0,83.0,6.0
HIGHNY-24AUG01-B91.5,2024-08-02,0,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,215.0,8.0,83.0,6.0
HIGHNY-24AUG01-B93.5,2024-08-02,0,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,215.0,8.0,83.0,6.0
HIGHNY-24AUG01-B95.5,2024-08-02,1,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,215.0,8.0,83.0,6.0
HIGHNY-24AUG01-T96,2024-08-02,0,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,81.75,81.75,,,215.0,8.0,83.0,6.0
HIGHNY-24AUG02-B92.5,2024-08-03,1,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,216.0,8.0,83.0,6.0
HIGHNY-24AUG02-T86,2024-08-03,0,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,216.0,8.0,83.0,6.0
HIGHNY-24AUG02-B86.5,2024-08-03,0,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,216.0,8.0,83.0,6.0
HIGHNY-24AUG02-B88.5,2024-08-03,0,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,216.0,8.0,83.0,6.0
HIGHNY-24AUG02-B90.5,2024-08-03,0,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,216.0,8.0,83.0,6.0
HIGHNY-24AUG02-T93,2024-08-03,0,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,78.71,78.71,,,216.0,8.0,83.0,6.0
HIGHNY-24AUG03-B90.5,2024-08-04,0,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,217.0,8.0,83.0,6.0
HIGHNY-24AUG03-T84,2024-08-04,0,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,217.0,8.0,83.0,6.0
HIGHNY-24AUG03-B84.5,2024-08-04,0,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,217.0,8.0,83.0,6.0
HIGHNY-24AUG03-B86.5,2024-08-04,0,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,217.0,8.0,83.0,6.0
HIGHNY-24AUG03-B88.5,2024-08-04,0,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,217.0,8.0,83.0,6.0
HIGHNY-24AUG03-T91,2024-08-04,1,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,74.48,74.48,,,217.0,8.0,83.0,6.0
HIGHNY-24AUG04-T85,2024-08-05,0,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,218.0,8.0,83.0,6.0
HIGHNY-24AUG04-T78,2024-08-05,0,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,218.0,8.0,83.0,6.0
HIGHNY-24AUG04-B78.5,2024-08-05,0,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,218.0,8.0,83.0,6.0
HIGHNY-24AUG04-B80.5,2024-08-05,0,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,218.0,8.0,83.0,6.0
HIGHNY-24AUG04-B82.5,2024-08-05,1,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,218.0,8.0,83.0,6.0
HIGHNY-24AUG04-B84.5,2024-08-05,0,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,75.83,75.83,,,218.0,8.0,83.0,6.0
HIGHNY-24AUG05-T95,2024-08-06,0,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,219.0,8.0,83.0,6.0
HIGHNY-24AUG05-B88.5,2024-08-06,0,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,219.0,8.0,83.0,6.0
HIGHNY-24AUG05-T88,2024-08-06,0,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,219.0,8.0,83.0,6.0
HIGHNY-24AUG05-B90.5,2024-08-06,1,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,219.0,8.0,83.0,6.0
HIGHNY-24AUG05-B92.5,2024-08-06,0,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,219.0,8.0,83.0,6.0
HIGHNY-24AUG05-B94.5,2024-08-06,0,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,79.0,79.0,,,219.0,8.0,83.0,6.0
HIGHNY-24AUG06-T79,2024-08-07,0,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,220.0,8.0,83.0,6.0
HIGHNY-24AUG06-B79.5,2024-08-07,0,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,220.0,8.0,83.0,6.0
HIGHNY-24AUG06-B81.5,2024-08-07,0,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,220.0,8.0,83.0,6.0
HIGHNY-24AUG06-B83.5,2024-08-07,0,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,220.0,8.0,83.0,6.0
HIGHNY-24AUG06-B85.5,2024-08-07,0,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,220.0,8.0,83.0,6.0
HIGHNY-24AUG06-T86,2024-08-07,1,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,67.41,67.41,,,220.0,8.0,83.0,6.0
HIGHNY-24AUG07-B74.5,2024-08-08,0,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,221.0,8.0,83.0,6.0
HIGHNY-24AUG07-T68,2024-08-08,0,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,221.0,8.0,83.0,6.0
HIGHNY-24AUG07-B68.5,2024-08-08,0,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,221.0,8.0,83.0,6.0
HIGHNY-24AUG07-B70.5,2024-08-08,0,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,221.0,8.0,83.0,6.0
HIGHNY-24AUG07-B72.5,2024-08-08,1,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,221.0,8.0,83.0,6.0
HIGHNY-24AUG07-T75,2024-08-08,0,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,65.88,65.88,,,221.0,8.0,83.0,6.0
HIGHNY-24AUG08-B76.5,2024-08-09,0,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,222.0,8.0,83.0,6.0
HIGHNY-24AUG08-B70.5,2024-08-09,1,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,222.0,8.0,83.0,6.0
HIGHNY-24AUG08-T70,2024-08-09,0,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,222.0,8.0,83.0,6.0
HIGHNY-24AUG08-B72.5,2024-08-09,0,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,222.0,8.0,83.0,6.0
HIGHNY-24AUG08-B74.5,2024-08-09,0,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,222.0,8.0,83.0,6.0
HIGHNY-24AUG08-T77,2024-08-09,0,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,77.77,77.77,,,222.0,8.0,83.0,6.0
HIGHNY-24AUG09-B84.5,2024-08-10,0,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,223.0,8.0,83.0,6.0
HIGHNY-24AUG09-B78.5,2024-08-10,0,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,223.0,8.0,83.0,6.0
HIGHNY-24AUG09-T78,2024-08-10,0,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,223.0,8.0,83.0,6.0
HIGHNY-24AUG09-B80.5,2024-08-10,1,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,223.0,8.0,83.0,6.0
HIGHNY-24AUG09-B82.5,2024-08-10,0,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,223.0,8.0,83.0,6.0
HIGHNY-24AUG09-T85,2024-08-10,0,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,74.35,74.35,,,223.0,8.0,83.0,6.0
HIGHNY-24AUG10-B85.5,2024-08-11,1,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,224.0,8.0,83.0,6.0
HIGHNY-24AUG10-T83,2024-08-11,0,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,224.0,8.0,83.0,6.0
HIGHNY-24AUG10-B83.5,2024-08-11,0,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,224.0,8.0,83.0,6.0
HIGHNY-24AUG10-B87.5,2024-08-11,0,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,224.0,8.0,83.0,6.0
HIGHNY-24AUG10-B89.5,2024-08-11,0,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,224.0,8.0,83.0,6.0
HIGHNY-24AUG10-T90,2024-08-11,0,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,71.96,71.96,,,224.0,8.0,83.0,6.0
HIGHNY-24AUG11-T86,2024-08-12,0,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,225.0,8.0,83.0,6.0
HIGHNY-24AUG11-T79,2024-08-12,0,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,225.0,8.0,83.0,6.0
HIGHNY-24AUG11-B79.5,2024-08-12,1,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,225.0,8.0,83.0,6.0
HIGHNY-24AUG11-B81.5,2024-08-12,0,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,225.0,8.0,83.0,6.0
HIGHNY-24AUG11-B83.5,2024-08-12,0,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,225.0,8.0,83.0,6.0
HIGHNY-24AUG11-B85.5,2024-08-12,0,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,70.56,70.56,,,225.0,8.0,83.0,6.0
HIGHNY-24AUG12-T77,2024-08-13,0,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,226.0,8.0,83.0,6.0
HIGHNY-24AUG12-B77.5,2024-08-13,0,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,226.0,8.0,83.0,6.0
HIGHNY-24AUG12-B79.5,2024-08-13,0,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,226.0,8.0,83.0,6.0
HIGHNY-24AUG12-B81.5,2024-08-13,1,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,226.0,8.0,83.0,6.0
HIGHNY-24AUG12-B83.5,2024-08-13,0,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,226.0,8.0,83.0,6.0
HIGHNY-24AUG12-T84,2024-08-13,0,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,67.14,67.14,,,226.0,8.0,83.0,6.0
HIGHNY-24AUG13-T77,2024-08-14,0,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,227.0,8.0,83.0,6.0
HIGHNY-24AUG13-B77.5,2024-08-14,0,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,227.0,8.0,83.0,6.0
HIGHNY-24AUG13-B79.5,2024-08-14,0,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,227.0,8.0,83.0,6.0
HIGHNY-24AUG13-B81.5,2024-08-14,1,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,227.0,8.0,83.0,6.0
HIGHNY-24AUG13-B83.5,2024-08-14,0,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,227.0,8.0,83.0,6.0
HIGHNY-24AUG13-T84,2024-08-14,0,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,70.59,70.59,,,227.0,8.0,83.0,6.0
HIGHNY-24AUG14-B87.5,2024-08-15,0,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,228.0,8.0,83.0,6.0
HIGHNY-24AUG14-T81,2024-08-15,0,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,228.0,8.0,83.0,6.0
HIGHNY-24AUG14-B81.5,2024-08-15,0,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,228.0,8.0,83.0,6.0
HIGHNY-24AUG14-B83.5,2024-08-15,0,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,228.0,8.0,83.0,6.0
HIGHNY-24AUG14-B85.5,2024-08-15,1,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,228.0,8.0,83.0,6.0
HIGHNY-24AUG14-T88,2024-08-15,0,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,71.98,71.98,,,228.0,8.0,83.0,6.0
HIGHNY-24AUG15-T90,2024-08-16,0,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,229.0,8.0,83.0,6.0
HIGHNY-24AUG15-B83.5,2024-08-16,0,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,229.0,8.0,83.0,6.0
HIGHNY-24AUG15-B85.5,2024-08-16,1,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,229.0,8.0,83.0,6.0
HIGHNY-24AUG15-T83,2024-08-16,0,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,229.0,8.0,83.0,6.0
HIGHNY-24AUG15-B87.5,2024-08-16,0,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,229.0,8.0,83.0,6.0
HIGHNY-24AUG15-B89.5,2024-08-16,0,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,74.34,74.34,,,229.0,8.0,83.0,6.0
HIGHNY-24AUG16-T91,2024-08-17,0,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,230.0,8.0,83.0,6.0
HIGHNY-24AUG16-T84,2024-08-17,0,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,230.0,8.0,83.0,6.0
HIGHNY-24AUG16-B84.5,2024-08-17,0,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,230.0,8.0,83.0,6.0
HIGHNY-24AUG16-B86.5,2024-08-17,1,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,230.0,8.0,83.0,6.0
HIGHNY-24AUG16-B88.5,2024-08-17,0,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,230.0,8.0,83.0,6.0
HIGHNY-24AUG16-B90.5,2024-08-17,0,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,73.47,73.47,,,230.0,8.0,83.0,6.0
HIGHNY-24AUG17-B83.5,2024-08-18,0,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,231.0,8.0,83.0,6.0
HIGHNY-24AUG17-T86,2024-08-18,0,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,231.0,8.0,83.0,6.0
HIGHNY-24AUG17-B79.5,2024-08-18,1,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,231.0,8.0,83.0,6.0
HIGHNY-24AUG17-T79,2024-08-18,0,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,231.0,8.0,83.0,6.0
HIGHNY-24AUG17-B81.5,2024-08-18,0,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,231.0,8.0,83.0,6.0
HIGHNY-24AUG17-B85.5,2024-08-18,0,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,71.35,71.35,,,231.0,8.0,83.0,6.0
HIGHNY-24AUG18-B81.5,2024-08-19,1,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,232.0,8.0,83.0,6.0
HIGHNY-24AUG18-B75.5,2024-08-19,0,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,232.0,8.0,83.0,6.0
HIGHNY-24AUG18-B77.5,2024-08-19,0,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,232.0,8.0,83.0,6.0
HIGHNY-24AUG18-B79.5,2024-08-19,0,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,232.0,8.0,83.0,6.0
HIGHNY-24AUG18-T75,2024-08-19,0,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,232.0,8.0,83.0,6.0
HIGHNY-24AUG18-T82,2024-08-19,0,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,71.24,71.24,,,232.0,8.0,83.0,6.0
